Property URL,MLS ID,Property type,Number of days on Zillow,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Image URL,Street address,City,Zip,State,Country,Latitude,Longitude,Project Type,Curb Appeal,Kitchen,Bathroom,Flooring,Yard,Pool,Walk in Closet,Primary Suite,Flow,Laundry Room,Patio,Energy Star Windows,Exterior Lighting,Ceiling Fan,Garage Storage,Front Porch,Hardwood Flooring,Full Bath Main Level,Energy Star Appliances,Walk In Pantry,Landscaping,Table Space in Kitchen
https://www.zillow.com/homedetails/127-Calle-Petite-Sarah-Sonoma-CA-95476/15837810_zpid/,,Single Family,552,590820,########,1382,sqft,427.51,0.28,acres,2,2,https://photos.zillowstatic.com/fp/e049ae5ea82266cbbf2c45903c6ddce0-p_e.jpg,127 Calle Petite Sarah,Sonoma,95476,CA,USA,38.26419,-122.492,Small Projects,9,7,10,2,3,1,9,3,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/297-E-Agua-Caliente-Rd-Sonoma-CA-95476/15800187_zpid/,,Single Family,553,750000,########,2000,sqft,375,0.29,acres,2,2,https://photos.zillowstatic.com/fp/ddbc37d50897f5190698736295b26206-p_e.jpg,297 E Agua Caliente Rd,Sonoma,95476,CA,USA,38.328,-122.484,Small Projects,8,4,8,7,4,0,9,9,5,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/20723-Temelec-Dr-Sonoma-CA-95476/15837682_zpid/,,Single Family,556,825000,########,1393,sqft,592.25,7150,sqft,3,2,https://photos.zillowstatic.com/fp/b2f817007e75c4379ac538dc829fcb52-p_e.jpg,20723 Temelec Dr,Sonoma,95476,CA,USA,38.26617,-122.502,Small Projects,1,10,3,6,5,1,7,5,2,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/186-Blue-Wing-Dr-Sonoma-CA-95476/15819372_zpid/,,Condominium,566,710000,########,1146,sqft,619.55,1,sqft,2,1.5,,186 Blue Wing Dr,Sonoma,95476,CA,USA,38.29849,-122.454,Small Projects,3,9,7,2,9,1,3,3,6,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/19222-Robinson-Rd-Sonoma-CA-95476/15828517_zpid/,,Single Family,566,899000,########,1338,sqft,671.9,7723,sqft,3,2,https://photos.zillowstatic.com/fp/ad189e2c8a34b4f76c4a82265259f279-p_e.jpg,19222 Robinson Rd,Sonoma,95476,CA,USA,38.29828,-122.473,Small Projects,2,2,6,2,1,0,10,9,6,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/339-W-Thomson-Ave-Sonoma-CA-95476/15801957_zpid/,,Condominium,567,505000,1/9/2023,760,sqft,664.47,771.01,sqft,2,1,https://photos.zillowstatic.com/fp/ea76583fee7e77c900ee9c53f1624786-p_e.jpg,339 W Thomson Ave,Sonoma,95476,CA,USA,38.30936,-122.485,Small Projects,3,9,2,10,9,1,6,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/21070-Broadway-Sonoma-CA-95476/15829562_zpid/,,Single Family,567,925000,1/9/2023,1320,sqft,700.76,0.81,acres,2,1,,21070 Broadway,Sonoma,95476,CA,USA,38.26746,-122.461,Small Projects,8,9,9,6,5,1,3,10,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/617-Zinnia-Ct-Sonoma-CA-95476/15837937_zpid/,,Single Family,567,930000,1/9/2023,2102,sqft,442.44,5850.11,sqft,3,2,https://photos.zillowstatic.com/fp/89595a91a88332d7b286a21e328c6b79-p_e.jpg,617 Zinnia Ct,Sonoma,95476,CA,USA,38.26565,-122.497,Small Projects,5,6,1,9,9,0,2,5,6,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/135-Saint-James-Dr-Sonoma-CA-95476/15838224_zpid/,,Single Family,570,860000,1/6/2023,1932,sqft,445.13,4953,sqft,3,3,https://photos.zillowstatic.com/fp/51da20b3632700ddc300a702ad3a410c-p_e.jpg,135 Saint James Dr,Sonoma,95476,CA,USA,38.26194,-122.487,Small Projects,7,10,4,9,6,1,9,8,5,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/569-Curtin-Ln-APT-6-Sonoma-CA-95476/15771295_zpid/,,Condominium,577,400000,########,816,sqft,490.2,436,sqft,2,1,https://photos.zillowstatic.com/fp/139489b2b329e608ffcb3c6eb38ba03b-p_e.jpg,569 Curtin Ln APT 6,Sonoma,95476,CA,USA,38.29092,-122.47,Small Projects,4,4,9,3,3,0,4,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/244-Boyes-Blvd-Sonoma-CA-95476/64757066_zpid/,,Single Family,577,816000,########,1034,sqft,789.17,10018,sqft,2,2,https://photos.zillowstatic.com/fp/3223b06ae3d97932c637d32252eba0f5-p_e.jpg,244 Boyes Blvd,Sonoma,95476,CA,USA,38.31356,-122.486,Big Project,7,1,2,2,2,0,6,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/18867-Beatrice-Dr-Sonoma-CA-95476/15828228_zpid/,,Townhouse,579,620000,########,1554,sqft,398.97,1507.18,sqft,3,3,https://photos.zillowstatic.com/fp/187486c6a4e1a7947dd1aabd684da94d-p_e.jpg,18867 Beatrice Dr,Sonoma,95476,CA,USA,38.30533,-122.477,Small Projects,7,8,1,10,9,1,10,2,9,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/238-S-Temelec-Cir-Sonoma-CA-95476/15838237_zpid/,,Single Family,584,724000,########,1598,sqft,453.07,6630,sqft,2,2,https://photos.zillowstatic.com/fp/67f627fb35dc59f565a702db6d7f8c1a-p_e.jpg,238 S Temelec Cir,Sonoma,95476,CA,USA,38.26062,-122.485,Small Projects,9,5,9,3,3,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/17308-Arnold-Dr-Sonoma-CA-95476/15831548_zpid/,,Single Family,586,678000,########,1200,sqft,565,0.32,acres,2,2,https://photos.zillowstatic.com/fp/c7718b2b89f56a9a290f5ba94e7436c7-p_e.jpg,17308 Arnold Dr,Sonoma,95476,CA,USA,38.31644,-122.5,Small Projects,5,10,4,4,6,0,8,8,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/417-Bernice-Ln-Sonoma-CA-95476/15828878_zpid/,,Condominium,588,435000,########,989,sqft,439.84,,sqft,2,2,https://photos.zillowstatic.com/fp/fecb61a1c4c2c7b49e22219c1e1ffe10-p_e.jpg,417 Bernice Ln,Sonoma,95476,CA,USA,38.29481,-122.471,Small Projects,9,8,5,7,6,1,3,6,8,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/345-W-Thomson-Ave-Sonoma-CA-95476/15801960_zpid/,,Condominium,592,501000,########,808,sqft,620.05,866.84,sqft,2,2,https://photos.zillowstatic.com/fp/2c6bef57d9654bc3fd8d16d53d49978f-p_e.jpg,345 W Thomson Ave,Sonoma,95476,CA,USA,38.30922,-122.485,Small Projects,10,6,10,2,8,1,1,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/17549-Highland-Blvd-Sonoma-CA-95476/15800859_zpid/,,Single Family,595,625000,########,1487,sqft,420.31,0.29,acres,2,1,https://photos.zillowstatic.com/fp/35e2a1b6717150a1847f3362e7191b30-p_e.jpg,17549 Highland Blvd,Sonoma,95476,CA,USA,38.3192,-122.481,Small Projects,10,8,5,6,3,0,4,2,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/20816-Via-Colombard-Sonoma-CA-95476/15837742_zpid/,,Single Family,595,725000,########,1250,sqft,580,6599.34,sqft,2,2,https://photos.zillowstatic.com/fp/950d81e1bed1c57cff6e1a0ee66ad715-p_e.jpg,20816 Via Colombard,Sonoma,95476,CA,USA,38.26392,-122.491,Small Projects,3,10,2,6,7,1,10,2,5,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/Cottonwood-Ave-El-Verano-CA-95433/122168079_zpid/,,Single Family,599,343000,########,,,,0.58,acres,,,,Cottonwood Ave,El Verano,95433,CA,USA,38.30655,-122.492,Small Projects,1,6,3,2,9,0,1,3,4,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/810-Center-St-Sonoma-CA-95476/15797576_zpid/,,Single Family,602,500000,########,840,sqft,595.24,7000.09,sqft,2,1,https://photos.zillowstatic.com/fp/b68ab20e464ba750d8948e1a884c1d42-p_e.jpg,810 Center St,Sonoma,95476,CA,USA,38.29733,-122.489,Small Projects,5,7,8,2,4,1,4,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/1383-Larkin-Dr-Sonoma-CA-95476/15773436_zpid/,,Single Family,607,975000,########,1728,sqft,564.24,6970,sqft,3,2,https://photos.zillowstatic.com/fp/834def32243f3fb8a2c1cc2f14c4ce67-p_e.jpg,1383 Larkin Dr,Sonoma,95476,CA,USA,38.27568,-122.455,Small Projects,9,5,8,10,10,1,7,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/18023-Brooks-Ave-El-Verano-CA-95433/15796755_zpid/,,Single Family,614,825000,########,1628,sqft,506.76,5201.06,sqft,3,2,https://photos.zillowstatic.com/fp/c244b133fa749501faa3ed588db21404-p_e.jpg,18023 Brooks Ave,El Verano,95433,CA,USA,38.31176,-122.491,Small Projects,3,4,2,5,5,0,10,3,9,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/18350-Arnold-Dr-Sonoma-CA-95476/15796679_zpid/,,Single Family,615,635000,########,2200,sqft,288.64,0.27,acres,4,3,https://photos.zillowstatic.com/fp/e72ea3c6cf096db10670dc57215f1619-p_e.jpg,18350 Arnold Dr,Sonoma,95476,CA,USA,38.30615,-122.496,Turn Key,1,9,9,10,10,0,9,5,8,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/970-Madison-Dr-Sonoma-CA-95476/15796898_zpid/,,Single Family,621,770000,########,1146,sqft,671.9,6098.4,sqft,3,2,https://photos.zillowstatic.com/fp/b7cc1c6ad51aee19a902cc5096319c8b-p_e.jpg,970 Madison Dr,Sonoma,95476,CA,USA,38.3069,-122.495,Small Projects,10,7,8,4,9,0,5,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/17975-Riverside-Dr-Sonoma-CA-95476/15831778_zpid/,,Single Family,622,775000,########,1483,sqft,522.59,0.43,acres,3,2,,17975 Riverside Dr,Sonoma,95476,CA,USA,38.31382,-122.488,Small Projects,8,2,10,8,3,0,2,6,9,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/510-Boyes-Blvd-Sonoma-CA-95476/295376981_zpid/,,Single Family,622,610000,########,1084,sqft,562.73,6969,sqft,2,1,,510 Boyes Blvd,Sonoma,95476,CA,USA,38.31217,-122.491,Small Projects,6,8,5,9,5,0,7,10,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/19105-Ola-Ct-Sonoma-CA-95476/15797337_zpid/,,Single Family,627,815000,########,1680,sqft,485.12,10018,sqft,3,1.5,,19105 Ola Ct,Sonoma,95476,CA,USA,38.29608,-122.496,Small Projects,6,4,10,10,1,0,9,4,5,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/109-S-Temelec-Cir-Sonoma-CA-95476/15838172_zpid/,,Single Family,627,750000,########,1598,sqft,469.34,5362.24,sqft,2,2,https://photos.zillowstatic.com/fp/2fee20b3e7cfa531785779ad4dc35bc5-p_e.jpg,109 S Temelec Cir,Sonoma,95476,CA,USA,38.26286,-122.487,Small Projects,9,7,10,6,3,1,7,10,2,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/19105-Ola-Ct-S-Sonoma-CA-95476/2063036275_zpid/,,Single Family,627,815000,########,1680,sqft,485.12,10123.34,sqft,4,2,https://photos.zillowstatic.com/fp/a74a8cb04d5f5cec13bda59e14e136e4-p_e.jpg,19105 Ola Ct S,Sonoma,95476,CA,USA,,,Small Projects,8,3,8,1,3,1,2,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/1100-Princeton-Dr-Sonoma-CA-95476/15798480_zpid/,,Single Family,629,850000,########,1514,sqft,561.43,6399,sqft,2,2,https://photos.zillowstatic.com/fp/a2509f5db4499a839a8df5499f20918a-p_e.jpg,1100 Princeton Dr,Sonoma,95476,CA,USA,38.30876,-122.495,Small Projects,6,8,6,4,6,1,6,2,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/21334-Via-Colombard-Sonoma-CA-95476/184928291_zpid/,,Single Family,630,812000,########,2362,sqft,343.78,0.34,acres,3,3,https://photos.zillowstatic.com/fp/f4f8cb3b778494ea9f5d83940217fc63-p_e.jpg,21334 Via Colombard,Sonoma,95476,CA,USA,38.26496,-122.502,Small Projects,7,1,3,6,2,0,9,9,6,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/17037-Highway-12-Sonoma-CA-95476/15800290_zpid/,,Single Family,635,800000,########,1200,sqft,666.67,0.56,acres,2,3,,17037 Highway 12,Sonoma,95476,CA,USA,38.32508,-122.487,Small Projects,6,9,10,6,9,1,8,4,3,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/17037-Sonoma-Hwy-Sonoma-CA-95476/2061639244_zpid/,,Single Family,635,800000,########,1100,sqft,727.27,0.56,acres,2,2,https://photos.zillowstatic.com/fp/3589eefbf63c3fdc51784eecfa29639c-p_e.jpg,17037 Sonoma Hwy,Sonoma,95476,CA,USA,,,Small Projects,4,9,7,8,7,0,5,5,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/187-Temelec-Cir-Sonoma-CA-95476/15837604_zpid/,,Single Family,636,749000,########,1393,sqft,537.69,6438.17,sqft,3,2,https://photos.zillowstatic.com/fp/f3950fb1a0aa4b50c92c025c64a0f9d4-p_e.jpg,187 Temelec Cir,Sonoma,95476,CA,USA,38.26754,-122.498,Small Projects,5,6,4,1,6,1,2,3,4,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/827-Verano-Ave-Sonoma-CA-95476/15797361_zpid/,,Single Family,637,900000,########,1606,sqft,560.4,7000.09,sqft,3,2,https://photos.zillowstatic.com/fp/bddb40ecc1aa2f0bc6f33ff716f94637-p_e.jpg,827 Verano Ave,Sonoma,95476,CA,USA,38.30097,-122.49,Small Projects,6,1,7,4,6,1,9,4,6,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/569-Curtin-Ln-APT-3-Sonoma-CA-95476/15771292_zpid/,,Condominium,641,440000,########,816,sqft,539.22,436,sqft,2,1,https://photos.zillowstatic.com/fp/338f7f67949b8f42613966437faa9359-p_e.jpg,569 Curtin Ln APT 3,Sonoma,95476,CA,USA,38.29092,-122.47,Small Projects,9,5,6,6,3,1,3,2,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/835-W-2nd-St-Sonoma-CA-95476/15771181_zpid/,,Single Family,644,713000,########,1322,sqft,539.33,871,sqft,3,2,,835 W 2nd St,Sonoma,95476,CA,USA,38.28643,-122.463,Small Projects,6,4,9,7,3,0,10,8,4,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/835-2nd-St-W-Sonoma-CA-95476/2129743439_zpid/,,Condominium,644,712800,########,1322,sqft,539.18,1072,sqft,3,2,https://photos.zillowstatic.com/fp/be2f87cb09cb829255dc3c608f1f5300-p_e.jpg,835 2nd St W,Sonoma,95476,CA,USA,38.28643,-122.463,Small Projects,7,2,9,6,10,1,4,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/18975-Carillo-Ct-Sonoma-CA-95476/15827794_zpid/,,Single Family,648,820000,########,1246,sqft,658.11,7200.47,sqft,3,2,https://photos.zillowstatic.com/fp/3de3e2a47c1f44b5e2488b50a74611f7-p_e.jpg,18975 Carillo Ct,Sonoma,95476,CA,USA,38.30261,-122.468,Small Projects,3,7,10,4,5,0,9,2,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/489-La-Quinta-Ln-Sonoma-CA-95476/15829752_zpid/,,Single Family,651,745000,########,1495,sqft,498.33,4680,sqft,2,2,https://photos.zillowstatic.com/fp/a53a2852c171b66506b7d3159cb3d91b-p_e.jpg,489 La Quinta Ln,Sonoma,95476,CA,USA,38.28221,-122.469,Small Projects,1,5,5,9,4,1,4,4,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/601-Leveroni-Rd-Sonoma-CA-95476/300264319_zpid/,,Single Family,651,760000,########,,,,558.29,acres,,,,601 Leveroni Rd,Sonoma,95476,CA,USA,38.28153,-122.483,Small Projects,3,2,9,5,10,1,9,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/540-Boyes-Blvd-Sonoma-CA-95476/15796771_zpid/,,Single Family,655,350000,########,945,sqft,370.37,7405,sqft,2,1,,540 Boyes Blvd,Sonoma,95476,CA,USA,38.31189,-122.491,Small Projects,6,6,3,4,2,0,1,8,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/1458-Mission-Dr-Sonoma-CA-95476/15837515_zpid/,,Condominium,657,465000,########,896,sqft,518.97,1307,sqft,2,1,,1458 Mission Dr,Sonoma,95476,CA,USA,38.265,-122.492,Small Projects,5,2,4,9,2,0,9,1,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/230-E-Napa-St-Sonoma-CA-95476/15769887_zpid/,,Single Family,658,600000,########,2383,sqft,251.78,0.27,acres,3,4,,230 E Napa St,Sonoma,95476,CA,USA,38.29178,-122.454,Small Projects,2,10,7,2,7,1,1,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/18003-Harvard-Ct-Sonoma-CA-95476/15798445_zpid/,,Single Family,658,735000,########,1512,sqft,486.11,3049.2,sqft,2,2,https://photos.zillowstatic.com/fp/e9047b88b79f4b2c1b94c99a7095d58a-p_e.jpg,18003 Harvard Ct,Sonoma,95476,CA,USA,38.30959,-122.497,Small Projects,10,1,7,7,9,0,8,4,9,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/17619-Balsam-Ave-Sonoma-CA-95476/15800740_zpid/,,Single Family,661,600000,########,1288,sqft,465.84,5702,sqft,2,2,https://photos.zillowstatic.com/fp/32667e3d872b381ee4f3645b90a17765-p_e.jpg,17619 Balsam Ave,Sonoma,95476,CA,USA,38.3172,-122.483,Big Project,3,3,2,3,10,0,10,8,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/252-W-Agua-Caliente-Rd-Sonoma-CA-95476/15801976_zpid/,,Condominium,668,545000,########,1230,sqft,443.09,1,sqft,2,2,,252 W Agua Caliente Rd,Sonoma,95476,CA,USA,38.32402,-122.492,Small Projects,2,4,10,8,2,0,6,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/1308-Avenida-Sebastiani-Sonoma-CA-95476/15837763_zpid/,,Single Family,668,935000,########,1250,sqft,748,8002,sqft,2,2,https://photos.zillowstatic.com/fp/75861f4c3f02943762e7aa752f67ad1e-p_e.jpg,1308 Avenida Sebastiani,Sonoma,95476,CA,USA,38.26222,-122.489,Small Projects,1,5,7,8,1,1,6,8,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/980-Donald-Ave-Sonoma-CA-95476/15828218_zpid/,,Single Family,669,640000,########,1162,sqft,550.77,,sqft,2,1,,980 Donald Ave,Sonoma,95476,CA,USA,38.305,-122.476,Small Projects,6,2,8,9,6,1,7,3,10,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/938-W-Spain-St-Sonoma-CA-95476/15828752_zpid/,,Condominium,670,675000,########,1440,sqft,468.75,3040.49,sqft,3,2,https://photos.zillowstatic.com/fp/f2799a5733cff695206d2e79fd60feef-p_e.jpg,938 W Spain St,Sonoma,95476,CA,USA,38.29564,-122.475,Small Projects,4,1,4,6,3,0,3,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/885-Oregon-St-Sonoma-CA-95476/15771338_zpid/,,Single Family,671,905000,########,1803,sqft,501.94,5632.31,sqft,2,2,https://photos.zillowstatic.com/fp/9e9cad42b77ac7dfa9bef8501fee44e2-p_e.jpg,885 Oregon St,Sonoma,95476,CA,USA,38.29207,-122.476,Small Projects,3,10,4,9,5,1,3,5,3,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/320-Arbor-Ave-Sonoma-CA-95476/15798105_zpid/,,Single Family,675,350000,########,1624,sqft,215.52,6534,sqft,3,2,,320 Arbor Ave,Sonoma,95476,CA,USA,38.3036,-122.485,Small Projects,3,9,5,4,2,1,1,3,4,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/624-Oman-Springs-Cir-Sonoma-CA-95476/15801995_zpid/,,Single Family,675,767000,########,1525,sqft,502.95,5036,sqft,3,3,https://photos.zillowstatic.com/fp/e19eea725578db0be866096eb6c65fe3-p_e.jpg,624 Oman Springs Cir,Sonoma,95476,CA,USA,38.31515,-122.488,Small Projects,10,4,5,7,6,1,6,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/450-Vallejo-Ave-Sonoma-CA-95476/15801267_zpid/,,Single Family,679,775000,########,1708,sqft,453.75,7501.03,sqft,3,2,https://photos.zillowstatic.com/fp/327c7f77ac5d13cdffcf1e173fc4e861-p_e.jpg,450 Vallejo Ave,Sonoma,95476,CA,USA,38.31282,-122.478,Small Projects,5,1,8,3,9,0,10,10,9,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/147-Saint-James-Dr-Sonoma-CA-95476/15838226_zpid/,,Single Family,679,910000,########,1932,sqft,471.01,4500,sqft,3,3,https://photos.zillowstatic.com/fp/1c12c1779c55dd01daa4808f54df133a-p_e.jpg,147 Saint James Dr,Sonoma,95476,CA,USA,38.26183,-122.487,Small Projects,5,1,7,7,8,0,8,6,8,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/135-W-Agua-Caliente-Rd-Sonoma-CA-95476/15800118_zpid/,,Single Family,682,638000,########,1040,sqft,613.46,7750,sqft,3,1,https://photos.zillowstatic.com/fp/3bedec0e4e998fd4273e8e0b6c76ab4a-p_e.jpg,135 W Agua Caliente Rd,Sonoma,95476,CA,USA,38.32504,-122.492,Small Projects,6,8,8,3,8,0,2,3,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/433-Montini-Way-Sonoma-CA-95476/72555595_zpid/,,Single Family,682,385000,########,2430,sqft,158.44,6534,sqft,4,2.5,,433 Montini Way,Sonoma,95476,CA,USA,38.29953,-122.465,Small Projects,5,3,7,5,5,0,6,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/18219-Cottonwood-Ave-Sonoma-CA-95476/15796951_zpid/,,Single Family,683,772500,########,1112,sqft,694.69,10001.38,sqft,3,2,https://photos.zillowstatic.com/fp/b673d2f14ad439bcf02bd95442e5ff6c-p_e.jpg,18219 Cottonwood Ave,Sonoma,95476,CA,USA,38.30843,-122.493,Small Projects,9,1,8,5,1,1,1,4,6,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/866-Princeton-Dr-Sonoma-CA-95476/15798523_zpid/,,Single Family,683,795000,########,2160,sqft,368.06,2818,sqft,3,3,https://photos.zillowstatic.com/fp/1eaf7689b8de830e3602667dda48018a-p_e.jpg,866 Princeton Dr,Sonoma,95476,CA,USA,38.31049,-122.493,Turn Key,4,9,9,8,3,1,7,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/18447-4th-Ave-Sonoma-CA-95476/15801406_zpid/,,Single Family,683,870000,########,1200,sqft,725,,sqft,2,1,https://photos.zillowstatic.com/fp/c96239825bf7a53fb88ae03406a70377-p_e.jpg,18447 4th Ave,Sonoma,95476,CA,USA,38.31255,-122.476,Small Projects,3,5,8,1,8,0,6,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/135-Avenida-Barbera-Sonoma-CA-95476/15837815_zpid/,,Single Family,683,830000,########,1538,sqft,539.66,5227,sqft,2,2,https://photos.zillowstatic.com/fp/1f012301eceaf26e1c55bc41e14253cb-p_e.jpg,135 Avenida Barbera,Sonoma,95476,CA,USA,38.26292,-122.492,Small Projects,3,6,9,4,10,1,6,2,6,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/160-Avenida-Barbera-Sonoma-CA-95476/15837822_zpid/,,Single Family,683,719000,########,1382,sqft,520.26,5502,sqft,2,2,https://photos.zillowstatic.com/fp/f535933beaf86a0dcca13d22365ac2d6-p_e.jpg,160 Avenida Barbera,Sonoma,95476,CA,USA,38.26221,-122.491,Small Projects,8,3,9,4,8,1,1,10,3,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/17869-San-Jacinto-Dr-Sonoma-CA-95476/15831804_zpid/,,Single Family,685,650000,########,1058,sqft,614.37,6000,sqft,2,1,https://photos.zillowstatic.com/fp/a771dabc5bf1a4f80384363cd4f34b8f-p_e.jpg,17869 San Jacinto Dr,Sonoma,95476,CA,USA,38.31475,-122.492,Small Projects,1,8,9,1,6,0,9,8,4,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/182-Blue-Wing-Dr-Sonoma-CA-95476/15819370_zpid/,,Condominium,696,749000,9/2/2022,1146,sqft,653.58,1002,sqft,2,2,https://photos.zillowstatic.com/fp/902783cdceb5587a8352c8c070be56e4-p_e.jpg,182 Blue Wing Dr,Sonoma,95476,CA,USA,38.29852,-122.454,Small Projects,3,9,6,3,1,0,3,4,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/390-Harrington-Dr-Sonoma-CA-95476/96068765_zpid/,,Single Family,696,418500,9/2/2022,,,,0.35,acres,,,,390 Harrington Dr,Sonoma,95476,CA,USA,38.28166,-122.467,Small Projects,5,8,3,4,1,0,8,2,7,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/77-Temelec-Cir-Sonoma-CA-95476/15837396_zpid/,,Single Family,698,610000,########,1408,sqft,433.24,7000.09,sqft,2,2,https://photos.zillowstatic.com/fp/620104967f822a647d2ff3a268ebc4e7-p_e.jpg,77 Temelec Cir,Sonoma,95476,CA,USA,38.26865,-122.491,Small Projects,4,2,6,6,3,0,3,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.zillow.com/homedetails/740-1st-St-W-Sonoma-CA-95476/54787521_zpid/,,Condominium,700,625000,########,850,sqft,735.29,540.14,sqft,1,2,https://photos.zillowstatic.com/fp/0e275341431102bb675fcefe7c5dbe54-p_e.jpg,740 1st St W,Sonoma,95476,CA,USA,38.28743,-122.459,Small Projects,6,5,4,7,4,1,4,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-
